AREA,CIUDAD,ZONA,SECTOR,VIVIENDA,HOGAR,PERSONA,P02,P05A,P06,P09,P10,P11,P12B,P16,P18,P20C,P21,P23,P24,P25,P26,Partpropi,Partconvi,Partmedio,Partafijue,Partespen,Partdepor,Partdomin,Partdomex,Partcuida,PartiVolunComuni,Partdomto,Partrabajo,Partbusco,PartiAutoconsum,Partremuto,PartiTTT,ocupado,desocup,Etnia,id_upm,id_hogar,id_per,ciudades,provin,rn,dominio,fexp
1,10150,17,7,9,1,1,1,1,1,2, ,2,5, , , , , ,8510,2341,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,9,1,2,2,10,1,2, ,8,3,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,9,1,3,2,10,6,1,1, ,3,12, , ,11,3, , , ,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,9,1,4,2,1,6,1,1, ,2,12, , ,11,3, , , ,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,9,1,5,2,1,6,1,1, ,1,12, , ,11,3, , , ,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,10,1,5,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,10,1,1,1,10,1,2, ,14,6, , ,2, , ,4721,5211,5,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,10,1,2,2,10,1,2, ,14,6,12, , ,11,4, , , ,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,10,1,3,2,10,6,1,1, ,1,12, , ,11,3, , , ,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,10,1,4,1,10,6,1,1, ,9,12, , ,11,3, , , ,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,11,1,3,1,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,11,1,2,2,1,5,2, ,3,4,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,11,1,1,1,1,5,2, ,5,3, , , , , ,4520,7212,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,12,1,1,1,1,5,2, ,2,4, , , , , ,9000,2652,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,12,1,2,2,1,5,2, ,2,4, , , , , ,8542,2354,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,13,1,5,1,1,1,2, ,2,2, , , , , ,8510,2341,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,13,1,1,1,10,1,2, ,5,4, , , , , ,5610,5120,5,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,13,1,2,2,1,1,2, ,5,6, , , , , ,5610,5120,5,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,13,1,4,1,1,2,1,5, ,3,12, , ,11,3, , , ,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,17,7,13,1,3,2,1,1,2, ,2,5, , , , , ,5610,5120,5,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150017007,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,1,1,3,1,4, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,1,1,1,1,4,1,2, ,5,6, , , , , ,8422,210,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,1,1,2,2,4,1,2, ,2,5,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,2,1,3,2,4, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,2,1,4,2,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,2,1,1,1,4,1,2, ,5,6, , , , , ,8422,210,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,2,1,2,2,4,1,2, ,3,6,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,3,1,3,2,4, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,3,1,4,1,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,3,1,1,1,4,1,2, ,5,3, , , , , ,8422,210,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,3,1,2,2,4,1,2, ,2,5,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,4,1,3,1,4, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,5,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,4,1,2,1,4,1,2, ,2,4, , , , , ,8422,210,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,0,5,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,4,1,1,2,4,1,2, ,2,4,12, , ,11,4, , , ,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1, ,0,5,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,8,1,3,2,4, ,1,1, ,3,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,8,1,4,2,4, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,8,1,1,1,4,1,2, ,2,4, , , , , ,8422,110,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,8,1,2,2,4,1,2, ,14,3,12, , ,11,4, , , ,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,10,1,3,2,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,10,1,4,1,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,10,1,1,1,4,1,2, ,2,4, , , , , ,8422,110,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,10,1,2,2,4,1,2, ,8,1,12, , ,11,4, , , ,2,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,11,1,3,1,4, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,11,1,4,2,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,11,1,1,1,4,1,2, ,2,4,12,2, , , ,8422,110,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,11,1,2,2,4,1,2, ,9,2,12, , ,11,4, , , ,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,12,1,3,1,4, ,1,1, ,5,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,12,1,4,1,4, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,12,1,1,1,4,1,2, ,5,6, , , , , ,8422,210,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,12,1,2,2,4,1,2, ,9,6,12, , ,11,4, , , ,2,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,13,1,3,2,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,13,1,4,2,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,13,1,1,1,4,1,2, ,5,6,12,1, , , ,8422,210,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,13,1,2,2,4,1,2, ,9,6,12, , ,11,4, , , ,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,14,1,3,2,4, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,14,1,4,1,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,14,1,1,1,4,1,2, ,3,2, , , , , ,8422,310,1,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,14,1,2,2,4,1,2, ,5,5, , , , , ,9601,9121,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,15,1,3,2,4, ,1,1, ,5,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,15,1,4,2,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,15,1,1,1,4,1,2, ,5,2, , , , , ,8422,110,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,15,1,2,2,4,1,2, ,11,5,12, , ,11,4, , , ,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1, ,0,4,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,16,1,3,2,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,16,1,4,2,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,16,1,1,1,4,1,2, ,3,6, , , , , ,8422,210,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,0,1,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,16,1,2,2,4,1,2, ,5,4,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1, ,0,1,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,20,2,16,1,5,2,10,6,1,1, ,7,12, , ,11,3, , , ,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1, ,0,1,10150020002,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,21,9,4,1,1,2,3,4,2, ,1,3,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,5,1,2,2,10,6,1,1, ,10,12, , ,11,3, , , ,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,5,1,3,2,10,6,1,2, ,10,12, , ,11,3, , , ,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,5,1,1,2,10,6,2, ,3,6, , ,1, , ,9700,9111,9,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,5,1,4,1,10,6,1,2, ,8,12, , ,11,3, , , ,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,6,1,1,2,10,4,2, ,1,3,12, , ,11,4, , , ,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,6,1,2,1,10,6,2, ,3,6, , , , , ,111,6111,5,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,7,1,3,2,10, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,7,1,4,2,10, ,1,1, ,3,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,7,1,5,2,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,7,1,2,2,10,1,2, ,3,6, , , , , ,9700,9111,9,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,7,1,1,1,10,1,2, ,3,6, , , , , ,4100,7112,5,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,9,1,3,2,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,9,1,4,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,9,1,1,1,10,1,2, ,5,4, , , , , ,3100,7115,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,9,1,2,2,10,1,2, ,2,4, , , , , ,3100,7115,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,9,1,5,2,10,2,2, ,11,6, , , , , ,9700,9111,9,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,10,1,5,1,10, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,10,1,1,1,10,1,2, ,3,6, , ,2, , ,4922,8322,5,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,10,1,2,2,10,1,2, ,3,6,12, , ,11,4, , , ,2,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,10,1,3,2,10,1,2, ,3,6,12, , ,11,4, , , ,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,10,1,4,1,10,1,2, ,3,4, , ,2, , ,4922,8322,5,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,11,1,3,2,1, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,11,1,4,2,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,11,1,1,1,1,1,2, ,5,6, , , , , ,2511,7214,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,11,1,2,2,1,1,2, ,5,3, , , , , ,1410,7531,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,12,1,1,1,4,1,2, ,1,6,12, , ,11,2, , , ,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,12,1,2,2,10,1,2, ,1,6,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1, ,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,16,1,1,2,1,6,2, ,12,6, , , , , ,9700,9111,9,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,21,9,16,1,2,2,1,6,2, ,3,3, , , , , ,1410,7531,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150021009,1.02E+16,1.02E+18, ,1,1,1,239.599.350.411.232
1,10150,23,3,2,1,4,1,1, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,2,1,1,1,1,1,2, ,2,3, , , , , ,3510,2151,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,2,1,2,2,1,1,2, ,2,5, , , , , ,6920,2411,5,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,2,1,3,1,1,6,1,1, ,10,12, , ,11,3, , , ,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,4,1,1,1,10,5,1,1, ,9, , , , , ,6190,4223,5,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,4,1,2,2,10,6,1,1, ,2,12, , ,11,3, , , ,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,4,1,3,1,10,6,1,1, ,1,12, , ,11,3, , , ,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,5,1,5,2,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,5,1,1,1,1,1,2, ,5,5, , , , , ,9000,2431,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,5,1,2,2,1,1,2, ,5,2, , , , , ,4719,4120,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,5,1,3,2,10,6,1,5, ,2,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,5,1,4,2,1,6,1,1, ,6,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,7,1,1,1,1,1,2, ,2,2, , , , , ,6419,2522,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,7,1,2,2,1,1,2, ,2,2, , , , , ,8610,1212,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,7,1,3,1,1,6,1,1, ,3,12, , ,2, , , , ,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,7,1,4,1,1,6,1,3, ,9,12, , ,11,3, , , ,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,9,1,9,1,1, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,9,1,5,1,1,1,2, ,5,3, , , , , ,1010,7511,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,9,1,3,2,10,2,2, ,5,6, , , , , ,4799,9520,5,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,9,1,4,2,1,1,2, ,5,6, , , , , ,1410,7531,2,2,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,9,1,6,2,1,6,2, ,5,3, , , , , ,1410,7532,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
